代码,名称,上市日期,行业,板块,交易所,上市年份
002355,兴民智通,2010-02-09,C 制造业,主板,SZSE,2010.0
002356,赫美集团,2010-02-09,F 批发零售,主板,SZSE,2010.0
002357,富临运业,2010-02-10,G 运输仓储,主板,SZSE,2010.0
002358,森源电气,2010-02-10,C 制造业,主板,SZSE,2010.0
002360,同德化工,2010-03-03,C 制造业,主板,SZSE,2010.0
002361,神剑股份,2010-03-03,C 制造业,主板,SZSE,2010.0
002362,汉王科技,2010-03-03,C 制造业,主板,SZSE,2010.0
002363,隆基机械,2010-03-05,C 制造业,主板,SZSE,2010.0
002364,中恒电气,2010-03-05,C 制造业,主板,SZSE,2010.0
002365,永安药业,2010-03-05,C 制造业,主板,SZSE,2010.0
002366,融发核电,2010-03-12,C 制造业,主板,SZSE,2010.0
002367,康力电梯,2010-03-12,C 制造业,主板,SZSE,2010.0
002368,太极股份,2010-03-12,I 信息技术,主板,SZSE,2010.0
002369,卓翼科技,2010-03-16,C 制造业,主板,SZSE,2010.0
002370,亚太药业,2010-03-16,C 制造业,主板,SZSE,2010.0
002371,北方华创,2010-03-16,C 制造业,主板,SZSE,2010.0
002372,伟星新材,2010-03-18,C 制造业,主板,SZSE,2010.0
002373,千方科技,2010-03-18,I 信息技术,主板,SZSE,2010.0
002374,中锐股份,2010-03-18,C 制造业,主板,SZSE,2010.0
002375,亚厦股份,2010-03-23,E 建筑业,主板,SZSE,2010.0
002376,新北洋,2010-03-23,C 制造业,主板,SZSE,2010.0
002377,国创高新,2010-03-23,C 制造业,主板,SZSE,2010.0
002378,章源钨业,2010-03-31,C 制造业,主板,SZSE,2010.0
002379,宏创控股,2010-03-31,C 制造业,主板,SZSE,2010.0
002380,科远智慧,2010-03-31,I 信息技术,主板,SZSE,2010.0
002381,双箭股份,2010-04-02,C 制造业,主板,SZSE,2010.0
002382,蓝帆医疗,2010-04-02,C 制造业,主板,SZSE,2010.0
002383,合众思壮,2010-04-02,C 制造业,主板,SZSE,2010.0
002384,东山精密,2010-04-09,C 制造业,主板,SZSE,2010.0
002385,大北农,2010-04-09,C 制造业,主板,SZSE,2010.0
002386,天原股份,2010-04-09,C 制造业,主板,SZSE,2010.0
002387,维信诺,2010-04-13,C 制造业,主板,SZSE,2010.0
002388,ST新亚,2010-04-13,C 制造业,主板,SZSE,2010.0
002389,航天彩虹,2010-04-13,C 制造业,主板,SZSE,2010.0
002390,信邦制药,2010-04-16,F 批发零售,主板,SZSE,2010.0
002391,长青股份,2010-04-16,C 制造业,主板,SZSE,2010.0
002392,北京利尔,2010-04-23,C 制造业,主板,SZSE,2010.0
002393,力生制药,2010-04-23,C 制造业,主板,SZSE,2010.0
002394,联发股份,2010-04-23,C 制造业,主板,SZSE,2010.0
002395,双象股份,2010-04-29,C 制造业,主板,SZSE,2010.0
002396,星网锐捷,2010-06-23,C 制造业,主板,SZSE,2010.0
002397,梦洁股份,2010-04-29,C 制造业,主板,SZSE,2010.0
002398,垒知集团,2010-05-06,C 制造业,主板,SZSE,2010.0
002399,海普瑞,2010-05-06,C 制造业,主板,SZSE,2010.0
002400,省广集团,2010-05-06,L 商务服务,主板,SZSE,2010.0
002401,中远海科,2010-05-06,I 信息技术,主板,SZSE,2010.0
002402,和而泰,2010-05-11,C 制造业,主板,SZSE,2010.0
002403,爱仕达,2010-05-11,C 制造业,主板,SZSE,2010.0
002404,嘉欣丝绸,2010-05-11,C 制造业,主板,SZSE,2010.0
002405,四维图新,2010-05-18,I 信息技术,主板,SZSE,2010.0
002406,远东传动,2010-05-18,C 制造业,主板,SZSE,2010.0
002407,多氟多,2010-05-18,C 制造业,主板,SZSE,2010.0
002408,齐翔腾达,2010-05-18,C 制造业,主板,SZSE,2010.0
002409,雅克科技,2010-05-25,C 制造业,主板,SZSE,2010.0
002410,广联达,2010-05-25,I 信息技术,主板,SZSE,2010.0
002412,汉森制药,2010-05-25,C 制造业,主板,SZSE,2010.0
002413,雷科防务,2010-05-28,C 制造业,主板,SZSE,2010.0
002414,高德红外,2010-07-16,C 制造业,主板,SZSE,2010.0
002415,海康威视,2010-05-28,C 制造业,主板,SZSE,2010.0
002416,爱施德,2010-05-28,F 批发零售,主板,SZSE,2010.0
002418,康盛股份,2010-06-01,C 制造业,主板,SZSE,2010.0
002419,天虹股份,2010-06-01,F 批发零售,主板,SZSE,2010.0
002420,毅昌科技,2010-06-01,C 制造业,主板,SZSE,2010.0
002421,达实智能,2010-06-03,I 信息技术,主板,SZSE,2010.0
002422,科伦药业,2010-06-03,C 制造业,主板,SZSE,2010.0
002423,中粮资本,2010-06-03,J 金融业,主板,SZSE,2010.0
002424,ST百灵,2010-06-03,C 制造业,主板,SZSE,2010.0
002425,ST凯文,2010-06-08,I 信息技术,主板,SZSE,2010.0
002426,胜利精密,2010-06-08,C 制造业,主板,SZSE,2010.0
002427,尤夫股份,2010-06-08,C 制造业,主板,SZSE,2010.0
002428,云南锗业,2010-06-08,C 制造业,主板,SZSE,2010.0
002429,兆驰股份,2010-06-10,C 制造业,主板,SZSE,2010.0
002430,杭氧股份,2010-06-10,C 制造业,主板,SZSE,2010.0
002431,棕榈股份,2010-06-10,E 建筑业,主板,SZSE,2010.0
002432,九安医疗,2010-06-10,C 制造业,主板,SZSE,2010.0
002434,万里扬,2010-06-18,C 制造业,主板,SZSE,2010.0
002436,兴森科技,2010-06-18,C 制造业,主板,SZSE,2010.0
002437,誉衡药业,2010-06-23,C 制造业,主板,SZSE,2010.0
002438,江苏神通,2010-06-23,C 制造业,主板,SZSE,2010.0
002439,启明星辰,2010-06-23,I 信息技术,主板,SZSE,2010.0
002440,闰土股份,2010-07-06,C 制造业,主板,SZSE,2010.0
002441,众业达,2010-07-06,F 批发零售,主板,SZSE,2010.0
002442,龙星科技,2010-07-06,C 制造业,主板,SZSE,2010.0
002443,金洲管道,2010-07-06,C 制造业,主板,SZSE,2010.0
002444,巨星科技,2010-07-13,C 制造业,主板,SZSE,2010.0
002445,中南文化,2010-07-13,C 制造业,主板,SZSE,2010.0
002446,盛路通信,2010-07-13,C 制造业,主板,SZSE,2010.0
002448,中原内配,2010-07-16,C 制造业,主板,SZSE,2010.0
002449,国星光电,2010-07-16,C 制造业,主板,SZSE,2010.0
002451,摩恩电气,2010-07-20,C 制造业,主板,SZSE,2010.0
002452,长高电新,2010-07-20,C 制造业,主板,SZSE,2010.0
002453,华软科技,2010-07-20,C 制造业,主板,SZSE,2010.0
002454,松芝股份,2010-07-20,C 制造业,主板,SZSE,2010.0
002455,百川股份,2010-08-03,C 制造业,主板,SZSE,2010.0
002456,欧菲光,2010-08-03,C 制造业,主板,SZSE,2010.0
002457,青龙管业,2010-08-03,C 制造业,主板,SZSE,2010.0
002458,益生股份,2010-08-10,A 农林牧渔,主板,SZSE,2010.0
002459,晶澳科技,2010-08-10,C 制造业,主板,SZSE,2010.0
002460,赣锋锂业,2010-08-10,C 制造业,主板,SZSE,2010.0
002461,珠江啤酒,2010-08-18,C 制造业,主板,SZSE,2010.0
002462,嘉事堂,2010-08-18,F 批发零售,主板,SZSE,2010.0
002463,沪电股份,2010-08-18,C 制造业,主板,SZSE,2010.0
002465,海格通信,2010-08-31,C 制造业,主板,SZSE,2010.0
002466,天齐锂业,2010-08-31,C 制造业,主板,SZSE,2010.0
002467,二六三,2010-09-08,I 信息技术,主板,SZSE,2010.0
002468,申通快递,2010-09-08,G 运输仓储,主板,SZSE,2010.0
002469,三维化学,2010-09-08,C 制造业,主板,SZSE,2010.0
002470,金正大,2010-09-08,C 制造业,主板,SZSE,2010.0
002471,中超控股,2010-09-10,C 制造业,主板,SZSE,2010.0
002472,双环传动,2010-09-10,C 制造业,主板,SZSE,2010.0
002474,榕基软件,2010-09-15,I 信息技术,主板,SZSE,2010.0
002475,立讯精密,2010-09-15,C 制造业,主板,SZSE,2010.0
002476,宝莫股份,2010-09-15,C 制造业,主板,SZSE,2010.0
002478,常宝股份,2010-09-21,C 制造业,主板,SZSE,2010.0
002479,富春环保,2010-09-21,D 水电煤气,主板,SZSE,2010.0
002480,新筑股份,2010-09-21,C 制造业,主板,SZSE,2010.0
002481,双塔食品,2010-09-21,C 制造业,主板,SZSE,2010.0
002482,广田集团,2010-09-29,E 建筑业,主板,SZSE,2010.0
002483,润邦股份,2010-09-29,C 制造业,主板,SZSE,2010.0
002484,江海股份,2010-09-29,C 制造业,主板,SZSE,2010.0
002485,ST雪发,2010-10-15,L 商务服务,主板,SZSE,2010.0
002486,嘉麟杰,2010-10-15,C 制造业,主板,SZSE,2010.0
002487,大金重工,2010-10-15,C 制造业,主板,SZSE,2010.0
002488,金固股份,2010-10-21,C 制造业,主板,SZSE,2010.0
002489,浙江永强,2010-10-21,C 制造业,主板,SZSE,2010.0
002490,山东墨龙,2010-10-21,C 制造业,主板,SZSE,2010.0
002491,通鼎互联,2010-10-21,C 制造业,主板,SZSE,2010.0
002492,恒基达鑫,2010-11-02,G 运输仓储,主板,SZSE,2010.0
002493,荣盛石化,2010-11-02,C 制造业,主板,SZSE,2010.0
002494,华斯股份,2010-11-02,C 制造业,主板,SZSE,2010.0
002495,佳隆股份,2010-11-02,C 制造业,主板,SZSE,2010.0
002496,*ST辉丰,2010-11-09,C 制造业,主板,SZSE,2010.0
002497,雅化集团,2010-11-09,C 制造业,主板,SZSE,2010.0
002498,汉缆股份,2010-11-09,C 制造业,主板,SZSE,2010.0
002500,山西证券,2010-11-15,J 金融业,主板,SZSE,2010.0
002501,利源股份,2010-11-17,C 制造业,主板,SZSE,2010.0
002506,协鑫集成,2010-11-18,C 制造业,主板,SZSE,2010.0
002507,涪陵榨菜,2010-11-23,C 制造业,主板,SZSE,2010.0
002508,老板电器,2010-11-23,C 制造业,主板,SZSE,2010.0
002510,天汽模,2010-11-25,C 制造业,主板,SZSE,2010.0
002511,中顺洁柔,2010-11-25,C 制造业,主板,SZSE,2010.0
002512,达华智能,2010-12-03,C 制造业,主板,SZSE,2010.0
002513,蓝丰生化,2010-12-03,C 制造业,主板,SZSE,2010.0
002514,宝馨科技,2010-12-03,C 制造业,主板,SZSE,2010.0
002515,金字火腿,2010-12-03,C 制造业,主板,SZSE,2010.0
002516,旷达科技,2010-12-07,C 制造业,主板,SZSE,2010.0
002517,恺英网络,2010-12-07,I 信息技术,主板,SZSE,2010.0
002518,科士达,2010-12-07,C 制造业,主板,SZSE,2010.0
002519,银河电子,2010-12-07,C 制造业,主板,SZSE,2010.0
002520,日发精机,2010-12-10,C 制造业,主板,SZSE,2010.0
002521,齐峰新材,2010-12-10,C 制造业,主板,SZSE,2010.0
002522,浙江众成,2010-12-10,C 制造业,主板,SZSE,2010.0
002523,天桥起重,2010-12-10,C 制造业,主板,SZSE,2010.0
002524,光正眼科,2010-12-17,Q 卫生,主板,SZSE,2010.0
002526,山东矿机,2010-12-17,C 制造业,主板,SZSE,2010.0
002527,新时达,2010-12-24,C 制造业,主板,SZSE,2010.0
002528,ST英飞拓,2010-12-24,C 制造业,主板,SZSE,2010.0
002529,*ST海源,2010-12-24,C 制造业,主板,SZSE,2010.0
002530,金财互联,2010-12-31,C 制造业,主板,SZSE,2010.0
002531,天顺风能,2010-12-31,C 制造业,主板,SZSE,2010.0
002532,天山铝业,2010-12-31,C 制造业,主板,SZSE,2010.0
002533,金杯电工,2010-12-31,C 制造业,主板,SZSE,2010.0
002534,西子洁能,2011-01-10,C 制造业,主板,SZSE,2011.0
002535,林州重机,2011-01-11,C 制造业,主板,SZSE,2011.0
002536,飞龙股份,2011-01-11,C 制造业,主板,SZSE,2011.0
002537,海联金汇,2011-01-10,C 制造业,主板,SZSE,2011.0
002538,司尔特,2011-01-18,C 制造业,主板,SZSE,2011.0
002539,云图控股,2011-01-18,C 制造业,主板,SZSE,2011.0
002540,亚太科技,2011-01-18,C 制造业,主板,SZSE,2011.0
002541,鸿路钢构,2011-01-18,C 制造业,主板,SZSE,2011.0
002542,中化岩土,2011-01-28,E 建筑业,主板,SZSE,2011.0
002543,万和电气,2011-01-28,C 制造业,主板,SZSE,2011.0
002544,普天科技,2011-01-28,I 信息技术,主板,SZSE,2011.0
002545,东方铁塔,2011-02-11,C 制造业,主板,SZSE,2011.0
002546,新联电子,2011-02-11,C 制造业,主板,SZSE,2011.0
002547,春兴精工,2011-02-18,C 制造业,主板,SZSE,2011.0
002548,金新农,2011-02-18,C 制造业,主板,SZSE,2011.0
002549,凯美特气,2011-02-18,N 公共环保,主板,SZSE,2011.0
002550,千红制药,2011-02-18,C 制造业,主板,SZSE,2011.0
002551,尚荣医疗,2011-02-25,C 制造业,主板,SZSE,2011.0
002552,宝鼎科技,2011-02-25,C 制造业,主板,SZSE,2011.0
002553,南方精工,2011-02-25,C 制造业,主板,SZSE,2011.0
002554,惠博普,2011-02-25,B 采矿业,主板,SZSE,2011.0
002555,三七互娱,2011-03-02,I 信息技术,主板,SZSE,2011.0
002556,辉隆股份,2011-03-02,F 批发零售,主板,SZSE,2011.0
002557,洽洽食品,2011-03-02,C 制造业,主板,SZSE,2011.0
002558,巨人网络,2011-03-02,I 信息技术,主板,SZSE,2011.0
002559,亚威股份,2011-03-03,C 制造业,主板,SZSE,2011.0
002560,通达股份,2011-03-03,C 制造业,主板,SZSE,2011.0
002561,徐家汇,2011-03-03,F 批发零售,主板,SZSE,2011.0
002562,兄弟科技,2011-03-10,C 制造业,主板,SZSE,2011.0
002563,森马服饰,2011-03-11,C 制造业,主板,SZSE,2011.0
002564,天沃科技,2011-03-10,C 制造业,主板,SZSE,2011.0
002565,顺灏股份,2011-03-18,C 制造业,主板,SZSE,2011.0
002566,益盛药业,2011-03-18,C 制造业,主板,SZSE,2011.0
002567,唐人神,2011-03-25,C 制造业,主板,SZSE,2011.0
002568,百润股份,2011-03-25,C 制造业,主板,SZSE,2011.0
002569,*ST步森,2011-04-12,C 制造业,主板,SZSE,2011.0
002570,贝因美,2011-04-12,C 制造业,主板,SZSE,2011.0
002571,德力股份,2011-04-12,C 制造业,主板,SZSE,2011.0
002572,索菲亚,2011-04-12,C 制造业,主板,SZSE,2011.0
002573,清新环境,2011-04-22,N 公共环保,主板,SZSE,2011.0
002574,明牌珠宝,2011-04-22,C 制造业,主板,SZSE,2011.0
002575,群兴玩具,2011-04-22,F 批发零售,主板,SZSE,2011.0
002576,通达动力,2011-04-28,C 制造业,主板,SZSE,2011.0
002577,雷柏科技,2011-04-28,C 制造业,主板,SZSE,2011.0
002578,闽发铝业,2011-04-28,C 制造业,主板,SZSE,2011.0
002579,中京电子,2011-05-06,C 制造业,主板,SZSE,2011.0
002580,圣阳股份,2011-05-06,C 制造业,主板,SZSE,2011.0
002581,未名医药,2011-05-20,C 制造业,主板,SZSE,2011.0
002582,好想你,2011-05-20,C 制造业,主板,SZSE,2011.0
002583,海能达,2011-05-27,C 制造业,主板,SZSE,2011.0
002584,西陇科学,2011-06-02,C 制造业,主板,SZSE,2011.0
002585,双星新材,2011-06-02,C 制造业,主板,SZSE,2011.0
002586,*ST围海,2011-06-02,E 建筑业,主板,SZSE,2011.0
002587,奥拓电子,2011-06-10,C 制造业,主板,SZSE,2011.0
002588,史丹利,2011-06-10,C 制造业,主板,SZSE,2011.0
002589,瑞康医药,2011-06-10,F 批发零售,主板,SZSE,2011.0
002590,万安科技,2011-06-10,C 制造业,主板,SZSE,2011.0
002591,恒大高新,2011-06-21,C 制造业,主板,SZSE,2011.0
002592,ST八菱,2011-11-11,C 制造业,主板,SZSE,2011.0
002593,日上集团,2011-06-28,C 制造业,主板,SZSE,2011.0
002594,比亚迪,2011-06-30,C 制造业,主板,SZSE,2011.0
002595,豪迈科技,2011-06-28,C 制造业,主板,SZSE,2011.0
002596,海南瑞泽,2011-07-07,C 制造业,主板,SZSE,2011.0
002597,金禾实业,2011-07-07,C 制造业,主板,SZSE,2011.0
002598,山东章鼓,2011-07-07,C 制造业,主板,SZSE,2011.0
002599,盛通股份,2011-07-15,C 制造业,主板,SZSE,2011.0
002600,领益智造,2011-07-15,C 制造业,主板,SZSE,2011.0
002601,龙佰集团,2011-07-15,C 制造业,主板,SZSE,2011.0
002602,ST华通,2011-07-28,I 信息技术,主板,SZSE,2011.0
002603,以岭药业,2011-07-28,C 制造业,主板,SZSE,2011.0
002605,姚记科技,2011-08-05,I 信息技术,主板,SZSE,2011.0
002606,大连电瓷,2011-08-05,C 制造业,主板,SZSE,2011.0
002607,中公教育,2011-08-10,P 教育,主板,SZSE,2011.0
002608,江苏国信,2011-08-10,D 水电煤气,主板,SZSE,2011.0
002609,捷顺科技,2011-08-15,I 信息技术,主板,SZSE,2011.0
002611,东方精工,2011-08-30,C 制造业,主板,SZSE,2011.0
002612,朗姿股份,2011-08-30,C 制造业,主板,SZSE,2011.0
002613,北玻股份,2011-08-30,C 制造业,主板,SZSE,2011.0
002614,奥佳华,2011-09-09,C 制造业,主板,SZSE,2011.0
002615,哈尔斯,2011-09-09,C 制造业,主板,SZSE,2011.0
002616,长青集团,2011-09-20,N 公共环保,主板,SZSE,2011.0
002617,露笑科技,2011-09-20,C 制造业,主板,SZSE,2011.0
002620,ST瑞和,2011-09-29,E 建筑业,主板,SZSE,2011.0
002622,皓宸医疗,2011-10-18,Q 卫生,主板,SZSE,2011.0
002623,亚玛顿,2011-10-13,C 制造业,主板,SZSE,2011.0
002624,完美世界,2011-10-28,I 信息技术,主板,SZSE,2011.0
002625,光启技术,2011-11-03,C 制造业,主板,SZSE,2011.0
002626,金达威,2011-10-28,C 制造业,主板,SZSE,2011.0
002627,三峡旅游,2011-11-03,N 公共环保,主板,SZSE,2011.0
002628,成都路桥,2011-11-03,E 建筑业,主板,SZSE,2011.0
002629,仁智股份,2011-11-03,B 采矿业,主板,SZSE,2011.0
002630,ST华西,2011-11-11,C 制造业,主板,SZSE,2011.0
002631,德尔未来,2011-11-11,C 制造业,主板,SZSE,2011.0
002632,道明光学,2011-11-22,C 制造业,主板,SZSE,2011.0
002633,申科股份,2011-11-22,C 制造业,主板,SZSE,2011.0
002634,棒杰股份,2011-12-05,C 制造业,主板,SZSE,2011.0
002635,安洁科技,2011-11-25,C 制造业,主板,SZSE,2011.0
002636,金安国纪,2011-11-25,C 制造业,主板,SZSE,2011.0
002637,赞宇科技,2011-11-25,C 制造业,主板,SZSE,2011.0
002638,勤上股份,2011-11-25,C 制造业,主板,SZSE,2011.0
002639,雪人股份,2011-12-05,C 制造业,主板,SZSE,2011.0
002640,跨境通,2011-12-08,F 批发零售,主板,SZSE,2011.0
002641,公元股份,2011-12-08,C 制造业,主板,SZSE,2011.0
002642,荣联科技,2011-12-20,I 信息技术,主板,SZSE,2011.0
002643,万润股份,2011-12-20,C 制造业,主板,SZSE,2011.0
002644,佛慈制药,2011-12-22,C 制造业,主板,SZSE,2011.0
002645,华宏科技,2011-12-20,C 制造业,主板,SZSE,2011.0
002646,天佑德酒,2011-12-22,C 制造业,主板,SZSE,2011.0
002647,*ST仁东,2011-12-28,J 金融业,主板,SZSE,2011.0
002648,卫星化学,2011-12-28,C 制造业,主板,SZSE,2011.0
002649,博彦科技,2012-01-06,I 信息技术,主板,SZSE,2012.0
002650,ST加加,2012-01-06,C 制造业,主板,SZSE,2012.0
002651,利君股份,2012-01-06,C 制造业,主板,SZSE,2012.0
002652,扬子新材,2012-01-19,C 制造业,主板,SZSE,2012.0
002653,海思科,2012-01-17,C 制造业,主板,SZSE,2012.0
002654,万润科技,2012-02-17,L 商务服务,主板,SZSE,2012.0
002655,共达电声,2012-02-17,C 制造业,主板,SZSE,2012.0
002656,*ST摩登,2012-02-28,C 制造业,主板,SZSE,2012.0
002657,中科金财,2012-02-28,I 信息技术,主板,SZSE,2012.0
002658,雪迪龙,2012-03-09,C 制造业,主板,SZSE,2012.0
002659,凯文教育,2012-03-09,P 教育,主板,SZSE,2012.0
002660,茂硕电源,2012-03-16,C 制造业,主板,SZSE,2012.0
002661,克明食品,2012-03-16,C 制造业,主板,SZSE,2012.0
002662,峰璟股份,2012-03-09,C 制造业,主板,SZSE,2012.0
002663,普邦股份,2012-03-16,E 建筑业,主板,SZSE,2012.0
002664,信质集团,2012-03-16,C 制造业,主板,SZSE,2012.0
002666,德联集团,2012-03-27,C 制造业,主板,SZSE,2012.0
002667,威领股份,2012-03-29,C 制造业,主板,SZSE,2012.0
002668,TCL智家,2012-04-16,C 制造业,主板,SZSE,2012.0
002669,康达新材,2012-04-16,C 制造业,主板,SZSE,2012.0
002670,国盛金控,2012-04-16,J 金融业,主板,SZSE,2012.0
002671,龙泉股份,2012-04-26,C 制造业,主板,SZSE,2012.0
002672,东江环保,2012-04-26,C 制造业,主板,SZSE,2012.0
002673,西部证券,2012-05-03,J 金融业,主板,SZSE,2012.0
002674,兴业科技,2012-05-07,C 制造业,主板,SZSE,2012.0
002675,东诚药业,2012-05-25,C 制造业,主板,SZSE,2012.0
002676,顺威股份,2012-05-25,C 制造业,主板,SZSE,2012.0
002677,浙江美大,2012-05-25,C 制造业,主板,SZSE,2012.0
002678,珠江钢琴,2012-05-30,C 制造业,主板,SZSE,2012.0
002679,福建金森,2012-06-05,A 农林牧渔,主板,SZSE,2012.0
